liga,position,name,team,score,active defence,aerial threat,chance prevention,composure,defensive heading,intelligent defence,involvement,progression,territorial dominance,minutes,age,transfer value,height,foot,passing quality,providing teammates,run quality,box threat,effectiveness,finishing,hold up play,poaching,pressing,dribbling,tier,spielertyp,rank,competition,markt,SC_PSV-99,SC_HSR Distance P60BIP,SC_Sprint Distance P60BIP,SC_HI Distance BIP P60BIP,SC_Explosive Acceleration to Sprint Count P60BIP,SC_HSR Distance OTIP P30OTIP,SC_Sprint Distance OTIP P30OTIP,SC_HI Distance OTIP P30OTIP,SC_Explosive Acceleration to Sprint Count OTIP P30OTIP,SC_TOP 3 Time to HSR,SC_TOP 3 Time to HSR post-COD,SC_TOP 3 Time to Sprint,SC_TOP 3 Time to 505 around 90,SC_Minutes,SC_BIP_raw,SC_OTIP_raw,SC_Burst_raw,Pct_Speed,Pct_BIP,Pct_OTIP,Pct_Burst,Pct_Speed_global,Pct_Burst_global,Pct_TimeToHSR_global,Pct_OTIP_global,Pct_BIP_global,Pct_SprintDist_global,Pct_HSRDist_global,Pct_ExpAccOTIP_global,Pct_ExpAccBIP_global,Pct_HSRDistOTIP_global,Physical Score,Physical Score 3L,BL Level,3L Level,Pct_involvement,Pct_finishing,Pct_providing teammates,Pct_dribbling,Pct_passing quality,Pct_box threat,Pct_pressing,Pct_run quality,Pct_poaching,Pct_aerial threat,Pct_hold up play,Pct_intelligent defence,Pct_progression,Pct_active defence,Pct_territorial dominance,Pct_chance prevention,Pct_composure,Pct_defensive heading,Pct_Score,OBV_Total Impact,OBV_Impact per 90,OBV_Shooting,OBV_Final Ball,OBV_Carries,OBV_Buildup Pass,OBV_Defense,OBV_Pen Area
SUI CL,Central Defender,Nicola Sutter,Stade Lausanne-Ouchy,1.0778428192583174,1.7872570365924252,0.7855148217606546,0.1802430454168078,1.0200867985350293,1.2296954222592902,1.87118064010485,0.9448727338212212,0.7172892298797232,1.164445644954854,2507,31.0,250000.0,183.0,Right,,,,,,,,,,,Tier 3,Aggressiver Innenverteidiger,,,,29.09,424.32,133.06,557.38,0.42,363.42,122.59,486.01,0.45,0.59,0.59,1.35,1.91,92.73,175.06,167.59,1.1907407407407409,65.3061224489796,49.09090909090909,69.0909090909091,63.63636363636363,74.92555092316854,65.45372866127583,91.36392606755896,73.13877307921382,50.268016676593206,53.18642048838594,36.4502680166766,61.8522930315664,47.46873138773079,78.02263251935676,68.2,67.4,✅ BL-Niveau,—,96.36363636363636,,,,,,,,,78.18181818181819,,98.1818181818182,83.63636363636363,100.0,98.1818181818182,65.45454545454545,98.1818181818182,89.0909090909091,100.0,69.0,61.0,56.0,59.0,58.0,80.0,63.0,56.0
RL Nord,Fullback,Daniel Haritonov,Meppen,1.0689570488443043,1.548305533635108,,0.2027044770700029,,,1.6354236618203015,1.0162708931272573,1.1807374643129738,1.2991057832033182,363,26.0,75000.0,,Left,1.7124890054129382,0.9648394423949224,0.0607371786219185,,,,,,,,Tier 3,Zweikampfstarker Außenverteidiger,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,14.049586776859504,14.049586776859504,19.00826446280992,,,,,,,,,,,,,—,—,88.42975206611571,,90.08264462809916,,99.17355371900828,,,63.63636363636363,,,,100.0,95.0413223140496,98.34710743801654,99.17355371900828,83.47107438016529,,,100.0,51.0,55.0,48.0,60.0,53.0,51.0,47.0,51.0
SUI CL,Central Defender,Liridon Berisha,Vaduz,1.066544434067778,1.652321139967075,0.8313969329850502,0.3417280372828216,-0.2674556656474066,1.0057437495786243,1.744824260226742,1.801145912514899,1.4442007836556083,1.044994756046588,2179,28.0,250000.0,184.0,Left,,,,,,,,,,,Tier 3,Aggressiver Innenverteidiger,,,,28.87,420.66,147.84,568.5,0.54,345.34,130.28,475.62,0.5,0.65,0.67,1.46,1.95,93.03,201.84,180.28,1.1849315068493151,51.02040816326531,69.0909090909091,78.18181818181819,60.0,67.45086360929125,41.554357592093446,66.63479923518165,78.32042882668256,65.3960690887433,67.89755807027993,33.82966051220965,66.9446098868374,59.94639666468136,68.79094699225729,49.0,75.1,🟡 Nah dran,—,100.0,,,,,,,,,80.0,,96.36363636363636,96.36363636363636,98.1818181818182,96.36363636363636,81.81818181818183,16.363636363636363,87.27272727272727,96.36363636363636,68.0,66.0,56.0,59.0,55.0,80.0,60.0,53.0
U17 BL,Winger,Dennis Byczkowski,Rot-Weiß Oberhausen U17,1.060959436366078,,,,,,,-0.0966739300954472,,,1415,,,,,0.0323735954329227,0.5481516221441599,2.3048299843155653,1.2568375343577338,0.9583799637521584,3.6934053770457433,,,-0.4361304577792506,1.2874612381211148,Tier 4,Box-Threat,,,,30.44,738.92,357.03,1095.96,1.55,285.45,137.91,423.36,0.49,0.62,0.66,1.16,1.95,89.1,512.03,186.91,1.352068965517241,92.91553133514986,92.51559251559252,85.86278586278586,89.1891891891892,84.4368986983588,91.97424892703864,81.7214111922141,70.85455574419922,78.26825127334465,83.41822297679683,38.48330503678552,64.62931522354273,70.57159026598755,11.997736276174306,87.8,75.3,🔥 Top-Athlet,—,44.6985446985447,99.7920997920998,82.95218295218295,94.3866943866944,55.09355509355509,98.75259875259876,13.721413721413722,98.75259875259876,,,,,,,,,,,91.06029106029106,73.0,59.0,71.0,76.0,71.0,40.0,61.0,77.0
U19 BL,Winger,Oskar Engel,Union Berlin U19,1.0553206594364877,,,,,,,0.3262492472812865,,,170,18.0,,,,0.1546339903277772,0.4050194030603183,0.4615143506066982,2.3427028226782367,0.6776759508537848,3.99,,,0.2316697789896023,0.9084203911306848,Tier 4,Box-Threat,,,,29.43,705.74,242.18,947.93,0.44,309.76,100.81,410.57,0.0,0.71,0.82,,2.4,63.03,286.18,100.81,0.0,57.52840909090909,48.723404255319146,49.57446808510638,22.872340425531917,59.70571590265988,,40.176399026764,25.693265421618563,28.919071873231463,40.12450481041313,29.25863044708545,15.534804753820032,20.62818336162988,19.524617996604416,-59.7,27.6,—,—,80.0,99.8936170212766,71.06382978723404,89.7872340425532,64.04255319148936,100.0,82.12765957446808,80.42553191489363,,,,,,,,,,,98.29787234042551,54.0,53.0,58.0,58.0,51.0,45.0,53.0,53.0
AUT 2.L,Fullback,Marco Untergrabner,Floridsdorfer AC,1.0545722006727207,1.2864611573668217,,0.3165569298458814,,,0.5716572490969944,1.51282965303608,2.7663857529702423,-0.0716918068635213,251,24.0,,194.0,Right,2.516646307994429,0.5674676746320981,0.0248368879754612,,,,,,,,Tier 3,Offensiver Außenverteidiger,,,,28.31,730.43,177.29,907.72,0.16,353.66,94.32,447.97,0.14,0.72,0.82,1.64,2.24,89.54,193.29,108.32,0.7497560975609756,14.374999999999998,27.55102040816326,25.51020408163265,36.734693877551024,24.612736660929432,9.18940609951846,29.6969696969697,13.138267355134824,8.376362593230063,18.18703384968445,59.036144578313255,16.810097532989097,8.089500860585199,29.259896729776248,16.9,11.6,⚫ Darunter,—,97.95918367346938,,76.53061224489795,,100.0,,,53.06122448979592,,,,93.87755102040816,100.0,96.93877551020408,45.91836734693878,88.77551020408163,,,100.0,73.0,67.0,65.0,67.0,66.0,80.0,67.0,65.0
U17 BL,Midfielder,Ilia Rakitin,Fortuna Düsseldorf U17,1.0527942764692764,1.8045544628687984,,,,,1.6203527540209128,1.7912030981067386,1.0732688241208477,,100,17.0,,,,0.8479288811349389,0.5205435078278036,-0.2882915927951053,,,,,,,,Tier 4,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,8.63970588235294,8.731617647058822,28.49264705882353,,,,,,,,,,,,,—,—,99.44852941176472,,90.625,,92.27941176470588,,,,,,,99.81617647058825,97.61029411764706,99.08088235294116,,,,,99.81617647058825,47.0,52.0,48.0,46.0,41.0,62.0,49.0,43.0
GER - 2nd Bundesliga,Midfielder,Sven Köhler,Eintracht Braunschweig,1.037345708902128,0.0666217351321404,,,,,0.2531202757739306,1.7094478777215143,3.400714950195766,,131,29.0,700000.0,185.0,Right,3.371782798194335,-0.3663608993189737,,-0.3695280227885734,0.2329669563068865,,,,,,Tier 2,Spielmacher,,,,26.5,429.78,81.41,511.18,0.0,295.02,62.54,357.56,0.0,,,,2.46,90.52,81.41,62.54,0.0,10.927152317880797,20.90395480225989,27.11864406779661,16.94915254237288,14.19031719532554,,,20.876826722338205,8.681135225375627,12.520868113522535,2.128547579298832,21.118530884808013,12.917362270450752,10.225375626043403,-14.2,16.8,—,—,100.0,,22.033898305084744,,100.0,20.90395480225989,,,,,,58.19209039548022,100.0,40.67796610169492,,,,,79.09604519774011,53.0,58.0,49.0,53.0,52.0,65.0,52.0,47.0
U19 BL,Central Defender,Tom Fiederer,Hoffenheim U19,1.0363085186543404,1.1557414101117076,0.7918063850017791,0.0468479199487662,0.6113033287701174,1.0811430438941074,1.409064429965009,1.3618961344876277,1.2278445888560112,1.6411294268539378,1297,18.0,,,,,,,,,,,,,,Tier 4,Aggressiver Innenverteidiger,,,,29.06,469.73,135.01,604.75,0.37,371.33,125.85,497.18,0.35,0.61,0.65,1.33,2.02,94.76,172.01,160.85,1.10187969924812,69.48424068767909,54.88997555012225,77.62836185819071,75.42787286063569,73.55568790946992,69.94609164420486,84.25748884639897,69.65455628350209,48.09410363311495,55.00297796307326,59.76771888028589,50.02977963073258,42.34663490172722,81.03037522334724,71.0,64.3,✅ BL-Niveau,—,97.06601466992664,,,,,,,,,81.90709046454768,,97.55501222493888,97.06601466992664,95.35452322738386,97.31051344743275,55.256723716381416,91.93154034229828,95.84352078239608,99.75550122249388,64.0,58.0,50.0,54.0,56.0,80.0,58.0,55.0
AUT 2.L,Central Defender,Dimitrie Deumi-Nappi,Austria Klagenfurt,1.0309638977213735,2.284657510638082,0.263746663492253,-0.2591497934306289,0.5759504900263955,0.5941237742064502,2.7752681610239707,1.1961448565858397,0.5622353674496294,1.2856980495003711,167,21.0,25000.0,,Left,,,,,,,,,,,Tier 3,Aggressiver Innenverteidiger,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,5.263157894736842,5.263157894736842,14.210526315789473,,,,,,,,,,,,,—,—,92.63157894736842,,,,,,,,,60.0,,100.0,76.84210526315789,98.94736842105264,96.84210526315788,35.78947368421053,78.94736842105263,78.94736842105263,96.84210526315788,36.0,54.0,42.0,45.0,48.0,41.0,36.0,41.0
AUT 2.L,Central Defender,Manuel Holzmann,Admira,1.0303573771630807,1.9882460114750984,-0.1422460043221456,0.6530645006993032,0.7346941444550029,0.5309875239319186,1.2039642279641969,1.2859445701625618,1.13869523260739,1.8798661874944,310,26.0,125000.0,177.0,Left,,,,,,,,,,,Tier 3,Aggressiver Innenverteidiger,,,,27.97,636.4,171.4,807.8,2.21,572.25,201.1,773.34,2.82,0.9,,1.53,,69.62,392.4,483.1,3.47359477124183,40.11627906976744,98.94736842105264,100.0,100.0,31.95354377605717,26.05570530098832,2.836201402166985,100.0,98.74925550923167,81.23883263847527,97.49851101846338,100.0,99.76176295413936,99.88088147706968,27.7,99.7,⚫ Darunter,—,93.6842105263158,,,,,,,,,32.631578947368425,,95.78947368421052,95.78947368421052,97.89473684210527,100.0,93.6842105263158,87.36842105263159,72.63157894736842,98.94736842105264,45.0,63.0,51.0,53.0,52.0,42.0,41.0,50.0
SUI CL,Winger,Shkelqim Vladi,Aarau,1.0276674714388114,,,,,,,-0.5663601754361978,,,121,25.0,1500000.0,184.0,Right,-0.8189832854261082,-0.222351729079038,0.4377533554577532,3.99,3.0257726952035457,3.2271956720668147,,,-0.4856872655160107,0.6616679756785435,Tier 3,Box-Threat,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,18.0,18.0,23.33333333333333,,,,,,,,,,,,,—,—,22.666666666666664,98.66666666666669,40.0,70.66666666666667,6.666666666666667,100.0,20.0,69.33333333333334,,,,,,,,,,,54.66666666666666,61.0,71.0,65.0,50.0,53.0,49.0,50.0,58.0
SUI CL,Central Defender,Mickaël Facchinetti,Neuchâtel Xamax,1.02641422586492,0.9083899618690524,2.094384203482501,0.5257929288612492,0.1567964934390983,2.0474266892256097,1.3345986046689835,0.6891671534305854,0.5157841773079783,0.9653878204992228,242,35.0,100000.0,183.0,Left,,,,,,,,,,,Tier 3,Aggressiver Innenverteidiger,,,,27.73,354.97,57.61,412.58,0.81,271.84,43.38,315.22,0.83,0.81,,,,86.81,138.61,126.38,0.83,12.244897959183673,32.72727272727273,40.0,38.18181818181819,24.419297200714716,,10.89866156787763,47.76652769505658,28.79690291840381,2.084574151280524,9.469922572960094,88.7135199523526,80.58368076235854,23.88326384752829,-24.4,43.0,—,—,85.45454545454545,,,,,,,,,100.0,,89.0909090909091,74.54545454545455,83.63636363636363,94.54545454545456,94.54545454545456,54.54545454545454,100.0,98.1818181818182,49.0,52.0,48.0,49.0,43.0,56.0,55.0,47.0
U17 BL,Central Defender,Eren Basaran,Köln U17,1.015847604829339,1.5579943725180336,0.5530410313554797,0.6365975258941745,0.7902545464626051,0.882322641074214,1.1539954617691897,1.6398391968677697,0.4628347903553059,1.4657488771672795,790,27.0,,178.0,Both,,,,,,,,,,,Tier 4,Aggressiver Innenverteidiger,,,,27.73,410.56,99.1,509.66,0.0,360.07,91.02,451.09,0.0,0.64,0.8,,2.29,85.68,99.1,91.02,0.0,31.15727002967359,20.634920634920636,38.62433862433862,16.005291005291006,24.419297200714716,,71.51051625239006,22.0369267421084,9.112567004169149,21.858248957712924,29.184038117927336,8.040500297796308,5.926146515783205,76.4145324597975,-24.4,18.8,—,—,98.67724867724868,,,,,,,,,60.84656084656085,,98.67724867724868,79.36507936507937,100.0,97.35449735449735,96.03174603174604,94.70899470899472,87.03703703703704,100.0,51.0,59.0,48.0,50.0,50.0,71.0,41.0,52.0
RL Südwest,Midfielder,Maurice Wrusch,Eintracht Trier,1.0147983655373864,1.3786132664921251,,,,,0.7847233365161155,0.7260054585303766,1.5826103434125829,,450,25.0,,185.0,Left,1.2137767819186,1.164084783190242,,-0.0348197001986183,1.303392654437667,,,,,,Tier 3,Spielmacher,,,,28.6,863.99,239.33,1103.32,0.66,415.19,87.67,502.86,0.34,0.63,0.72,1.42,2.12,98.41,305.33000000000004,121.67,1.044225352112676,81.53846153846153,86.53846153846155,75.0,86.53846153846155,81.51085141903171,59.84674329501915,80.15945330296128,67.05636743215031,84.70367278797997,85.43405676126878,84.01502504173622,77.96327212020033,79.29883138564274,54.50751252086812,70.7,72.9,✅ BL-Niveau,—,80.12820512820514,,98.71794871794872,,98.71794871794872,69.23076923076923,,,,,,95.51282051282053,97.43589743589745,96.15384615384616,,,,,100.0,67.0,57.0,54.0,68.0,69.0,67.0,62.0,61.0
3.Liga DE,Central Defender,Tobias Eisenhuth,Viktoria Köln,1.0077125470730313,1.1667400270720674,0.9597413989428036,0.2362696603951302,0.9606381020525628,1.1775085877861171,1.1002916576724395,1.5925058781048278,0.4412550533088061,1.4344625583225283,253,24.0,200000.0,183.0,Right,,,,,,,,,,,Tier 2,Aggressiver Innenverteidiger,,,,27.57,346.83,82.8,429.63,0.58,235.69,58.82,294.51,0.49,0.65,0.66,1.39,1.97,98.4,140.79999999999998,107.82,1.2094244604316549,18.69158878504673,33.76068376068376,34.61538461538461,73.93162393162393,19.83323406789756,55.16621743036837,66.63479923518165,34.693269803454434,30.047647409172125,10.690887432995831,7.832042882668255,66.17033948779036,64.29422275163788,9.201905896366885,45.1,33.5,🟡 Nah dran,—,98.29059829059828,,,,,,,,,90.5982905982906,,94.017094017094,77.77777777777779,94.87179487179486,99.14529914529916,85.47008547008546,93.16239316239316,92.3076923076923,100.0,53.0,51.0,49.0,52.0,50.0,63.0,56.0,49.0
U17 BL,Winger,Adam Benali,Bochum U17,1.0067148484105308,,,,,,,0.0809394557623667,,,1300,17.0,,,,-0.0501998801057921,0.2598866305030474,2.0501056246600777,1.3430060298571649,0.921296446986125,2.7485180789651027,,,-0.0008771409258318,1.707758389992516,Tier 4,Dribbler,,,,31.27,708.47,406.24,1114.71,1.74,337.94,135.54,473.49,0.64,0.58,0.6,1.13,1.86,85.15,580.24,199.54,1.5249557522123895,98.3651226158038,96.04989604989603,89.3970893970894,92.72349272349273,94.76513865308432,95.5793991416309,94.647201946472,76.91001697792869,86.70062252405206,92.07696661007355,30.164119977362763,74.3350311262026,76.59875495189587,30.9564233163554,95.1,82.8,🔥 Top-Athlet,—,63.40956340956341,97.71309771309772,69.02286902286903,98.12889812889811,48.23284823284824,99.16839916839916,64.24116424116424,98.33679833679834,,,,,,,,,,,96.25779625779626,73.0,70.0,71.0,70.0,80.0,38.0,56.0,76.0
U17 BL,Central Defender,Leo Erin Günzel,Paloma U17,1.0057653251705048,1.2158298596192296,1.3406441202016757,0.9484896902206305,0.3708918775511846,1.3595912633137364,0.6085679653675682,0.9556869324982104,2.4201599336149644,-0.1679737158526594,139,16.0,,,,,,,,,,,,,,Tier 4,Aggressiver Innenverteidiger,,,,27.44,487.12,124.26,611.38,0.62,313.37,86.31,399.67,0.6,0.57,0.8,1.21,1.88,95.18,186.26,146.31,1.4264462809917355,20.623145400593472,71.29629629629629,71.82539682539682,90.87301587301587,15.485407980941035,92.85714285714286,96.49458253664754,61.04824300178677,57.14711137581894,45.83085169743895,66.97438951756997,76.05717689100655,67.59976176295413,49.40440738534842,70.8,60.1,✅ BL-Niveau,—,89.94708994708994,,,,,,,,,96.29629629629628,,90.74074074074076,100.0,98.14814814814817,44.97354497354497,99.73544973544972,67.98941798941799,97.88359788359789,99.20634920634922,53.0,57.0,52.0,52.0,57.0,53.0,57.0,51.0
SUI CL,Winger,Ronaldo Dantas Fernandes,Vaduz,1.0021347365742954,,,,,,,-0.2448086303020184,,,180,21.0,,,Left,0.9961793886024074,1.3874151930794674,-0.3435998220352142,1.0295286732622009,0.5472738647995562,3.16424327639514,,,1.872990097228079,0.6099905881390408,Tier 3,Kombinationsspieler,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,18.0,18.0,23.33333333333333,,,,,,,,,,,,,—,—,46.66666666666666,97.33333333333334,96.0,61.33333333333333,96.0,88.0,98.66666666666669,29.33333333333333,,,,,,,,,,,98.0,58.0,45.0,57.0,74.0,58.0,30.0,57.0,59.0
RL Südwest,Fullback,Michael Guthörl,Steinbach,1.0016660030365148,1.4103198030646893,,-1.062002828319141,,,1.1132633229290454,1.938833825369248,2.6198660029019534,0.0860814856475455,144,27.0,75000.0,180.0,Both,2.428691942169071,-0.555334946164885,1.035275419731107,,,,,,,,Tier 3,Zweikampfstarker Außenverteidiger,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,5.0,5.0,7.727272727272727,,,,,,,,,,,,,—,—,100.0,,6.363636363636363,,100.0,,,92.72727272727272,,,,98.1818181818182,100.0,99.0909090909091,55.45454545454545,11.818181818181818,,,91.81818181818184,55.0,59.0,56.0,52.0,55.0,54.0,50.0,57.0
RL West,Central Defender,Ben Hüning,Borussia Dortmund II,1.0001390785233746,1.5681472811529524,1.207388954868976,-0.3162633502942517,0.48570131721355,1.2672059361655634,1.3812104680575148,1.7261371532377825,0.7587632150279804,0.9229607312803032,1602,21.0,50000.0,190.0,,,,,,,,,,,,Tier 3,Aggressiver Innenverteidiger,,,,28.73,431.8,142.17,573.97,0.68,327.54,119.51,447.04,0.55,0.57,0.62,1.43,2.02,97.3,210.17,174.51000000000002,1.2493006993006994,62.63157894736842,75.0,81.48148148148148,74.07407407407408,62.35854675402025,47.57412398921833,96.49458253664754,76.47409172126267,69.32698034544372,62.060750446694456,40.26206075044669,71.20309708159618,72.24538415723644,59.082787373436574,51.8,74.7,🟡 Nah dran,—,97.2222222222222,,,,,,,,,95.37037037037037,,97.2222222222222,82.4074074074074,96.29629629629628,89.81481481481481,36.11111111111111,79.62962962962963,93.51851851851852,100.0,64.0,67.0,60.0,55.0,51.0,76.0,57.0,53.0
U19 BL,Midfielder,Ioannis Petkos,Ingolstadt U19,0.997337205561616,0.4264212205968187,,,,,0.1551413059313026,1.795532795255942,1.529210948688675,,155,18.0,,,,1.846291366566067,0.7407329480726522,,0.8704715289698908,0.6148955304115811,,,,,,Tier 4,Spielmacher,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,8.27814569536424,8.27814569536424,23.923841059602648,,,,,,,,,,,,,—,—,99.66887417218544,,96.35761589403974,,99.66887417218544,93.21192052980132,,,,,,67.21854304635761,97.682119205298,67.05298013245033,,,,,99.33774834437084,57.0,71.0,59.0,54.0,47.0,59.0,50.0,59.0
3.Liga DE,Midfielder,Tolcay Cigerci,Energie Cottbus,0.99146807707774,0.118870745854963,,,,,-0.1714149777077508,0.9680945539263478,2.334745404541352,,1801,31.0,300000.0,180.0,Left,2.4085898408478834,1.2594439850805683,,0.4051913211000797,0.6082237429784771,,,,,,Tier 2,Spielmacher,,,,28.42,805.27,250.43,1055.7,0.19,348.02,113.86,461.88,0.06,0.74,0.85,1.66,1.83,96.71,269.43,119.86,0.6624096385542169,74.11764705882354,73.05699481865285,60.62176165803109,46.63212435233161,77.46243739565944,19.310344827586206,32.46013667425968,65.72025052192066,78.42237061769616,87.56260434056762,73.87312186978298,43.55175292153589,38.45993322203673,26.502504173622704,48.4,70.0,⚫ Darunter,—,91.19170984455958,,97.40932642487049,,100.0,88.08290155440415,,,,,,37.82383419689119,100.0,40.93264248704664,,,,,97.92746113989638,79.0,68.0,80.0,80.0,79.0,64.0,59.0,72.0
SUI CL,Striker,Elias Filet,Aarau,0.9895616982802814,,2.0105350074190294,,,,,0.4475920956466317,,,1930,24.0,500000.0,186.0,Left,,0.1334683070369272,0.3044048825574822,,,3.3975924396921484,1.165449652381355,0.6944332070848616,-0.2369820055761834,,Tier 3,Zielspieler,,,,28.3,701.75,189.69,891.44,0.49,318.52,59.09,377.61,0.18,0.61,0.74,1.49,1.85,70.32,238.69,77.09,0.8511409395973155,20.0,37.3134328358209,34.32835820895522,58.2089552238806,28.101178101178103,26.358436606291708,83.02852962692026,14.275814275814277,21.41372141372141,26.334026334026333,42.48094248094248,32.085932085932086,23.04227304227304,34.02633402633403,27.2,17.8,⚫ Darunter,—,100.0,100.0,59.70149253731343,,,,32.83582089552239,83.5820895522388,80.59701492537313,100.0,98.50746268656717,,,,,,,,100.0,72.0,59.0,74.0,61.0,58.0,33.0,54.0,76.0
AUT 2.L,Fullback,Matteo Meisl,Admira,0.9873654448119988,1.4452679088422806,,0.0984300156535356,,,1.0215798800414535,2.257410059478767,1.8971619833097613,0.1500826850975061,341,25.0,,188.0,Left,1.734685838215304,0.570824878100642,-0.289154245431264,,,,,,,,Tier 3,Zweikampfstarker Außenverteidiger,,,,27.35,532.6,103.84,636.44,0.0,355.33,63.38,418.71,0.0,0.95,,,2.37,91.1,103.84,63.38,0.0,2.5,19.387755102040817,20.40816326530612,12.244897959183673,4.417670682730924,,1.5151515151515151,2.0654044750430294,0.8605851979345954,1.376936316695353,7.687894434882386,7.573149741824441,3.87263339070568,30.235226620768792,-4.4,1.7,—,—,100.0,,77.55102040816327,,97.95918367346938,,,24.489795918367346,,,,98.9795918367347,98.9795918367347,97.95918367346938,56.12244897959183,73.46938775510205,,,98.9795918367347,69.0,59.0,59.0,60.0,58.0,80.0,61.0,60.0
